city,hotel_locality,reviewer_location,hotel_url,reviewer_id,title,reviewer_level,content,hotel_address,hotel_classs,hotel_review_stars,reviewer_name,hotel_review_qty,review_stars,hotel_name
Semarang,"Semarang 50133, ","Tegal, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_10EB7747FFD39F829D445016DCCF5692-SRC_240379408,"Liftnya transparan ,serba munggil",lvl_05,"Lmyan sudah saya menginap terakhir di ibis simpang 5 semarang,kunjungan saya lebih dari 3 X ,ads urusan kerja dan keluarga,cita rasa hotel group accor yg menjadikan saya senag menginap di ibis semarang karena bersih keseluruhan ,terdapat lobby yg munggil,kamar yg munggil kamar bersih tata letak saya suka,walo kecil tapi elegan di padu dengan lantai parkit,terkesan elegan bersih,kamar mandi yg cukup bersih,tv led yg munggil,serba munggil tpi its ok,dulu saya sering membeli di travel agent,karena kl kita membeli di travel agent,kita bisa membeli cukup yg RO (room only ).lebih irit,kelemahan ibis simpang 5 parkir yg sangat minim,jika secara kebetulan hotel ini ramai ,pasti mobil anda di valley .untuk jalan2 deket ,ke simpang lima jalan kaki cm 5 menit,tiap malam di depan hotel banyak orang berjualan ada martabak ,ada juga lumpia enak enak loooo ciyus hee,hotel ini sarannku kepada GM nya,jualan kamar dong yg bisa RO pasti ramai ,,,,semoga bermanfaat untuk ada ketika trip di semarang jawa tengah",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,afif_tegal,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50251, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_CBC0D73A5715AF39025CACEA6B1C8C6C-SRC_400261140,view keren,lvl_05,"fave ini masih tergolong baru, letak tak jauh dari simpang lima semarang, tapi kalau jalan kaki lumayan. Kamar standar fave lainnya, agak sempit, tapi view yang ditawarkan keren. Mintalah pada receptonist kama yang menghadap kota. Disebelahknya ada beberapa restoran yang cukup happening.",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,Ahmad R,126 Ulasan,4 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50251, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_052D172714835CCC422EFB9A5B35BD44-SRC_413419865,Lokasi oke banget,lvl_05,"Lokasi sangat dekat dengan pusat kota, bersebelahan dengan resto-resto yang enak dan cukup terkenal di kota Semarang, pemandangan dari resto bagus. Pemandangan dari kamar juga bagus. City view. Parkiran luas. Lobby nyaman.",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,895lilisk,126 Ulasan,4 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50251, ",Bekasi,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_85846BAB87846D1044201787F67AD03E-SRC_417745346,Memuaskan,lvl_05,"sepertinya bisa untuk langganan kalo ke semarang.. lokasinya dekat dg pusat kota.. pelayanannya memuaskan.. kamarnya cukup nyaman untuk beristirahat..
Bangunannya masih baru dan bersih.. sesuai dg harga yg diberikan.",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,530ilhamf,126 Ulasan,5 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50251, ",Surabaya,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_ED8AB3B3DDDE903C6886E3857E61F809-SRC_418756526,Good Hotel,lvl_05,"So far so good,, Bersih...Murah...Pelayanan nya jg bagus...hanya saja suara dr kamar sebelah bisa terdengar sampai di kamar saya jd berisik...untuk perlengkapan mandi handuknya ada yg sudah robek jd tolong diberi yg agak bagus sedikit",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,Selvy1986,126 Ulasan,4 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50133, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_06C31EB8F991D7B2A6C3C3A1B2FE7FD7-SRC_211462999,Lokasi strategis dekat dengan tempat makan dan bisnis utama di semarang.,lvl_05,Kamar hotel cukup bagi tamu yang datang untuk urusan bisnis singkat di kota semarang. Kamar mandi sayangnya tidak ada bathtub. Sarapan cukup beragam. Nilai lebih dari hotel ini adalah lokasi yang dekat sekali dengan pusat pemerintahan dan bisnis di semarang.,Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Aditya W,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",Jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_4C011E27CD311A8FBB831D429A4E5D73-SRC_214203076,"Strategis, pemesanan web",lvl_05,"Hotelnya terletak di lokasi strategis dekat dengan simpang lima. Kamarnya apabila terletak di pojokan akan lebih lega. Namun sangat disayangkan pemesanan melalui website lgsg 3 kamar, kuitansi yang diterima dgn 1 nama saja, pdhl untuk 3 orang.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Afi A,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Bogor, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_CEA3876023A914897EB940A576EEF9A8-SRC_214419393,"Kamar Nyaman, Lokasi Strategis",lvl_02,"Lokasi yang strategis menjadi keunggulan utama hotel ini. Letaknya tidak jauh dari Simpang Lima, pusat keramaian kota Semarang (3-5 menit jalan kaki)
Suasana Kamar sangat nyaman. Selama 4 hari menginap, saya sangat terkesan dengan kebersihan kamar yang konsisten.
Kualitas Wi-fi sangat memuaskan.
Mengenai keramahan, saya rasa perlu banyak ditingkatkan. Petugas saya anggap kurang responsive dalam menyambut tamu.
Secara keseluruhan, Ibis Semarang dapat menjadi pilihan untuk menginap di Semarang.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,iardriyanti,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_FF0B61E07503B380391F2D2788883DEA-SRC_208349280,Pelayanan hotel Ibis Semarang,lvl_03,"Lokasi hotel Ibis Semarang sangat dekat dengan simpang lima, sehingga anda cukup berjalan kaki menuju ke simpang lima, untuk pelayanan dari petugas hotel Ibis cukup ramah, jaringan internet juga tidak mengecewakan, diluar itu mereka sabar dan sangat membantu saat saya menanyakan tentang berbagai macam tentang kota semarang, sarapan di hotel Ibis yang disediakan juga beragam dan enak
ingin mencari jajanan ? anda cukup keluar halaman hotel dan disebrang anda sudah ada pujasera yang menyediakan berbagai makanan yang cukup enak, seperti sate ayam, nasi goreng, ayam penyet, berbagai jus tersedia disana",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,kamal278,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50251, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_9DFEF7EE12C15B50DE51432285DF9DDF-SRC_417694351,Kurang Bersih,lvl_05,"Saya menginap bersama suami saya dan suami saya merupakan member AI. Buttler chat tidak merespon ketika suami saya meminta penggantian bath towel karena bath towel yang diberikan sudah sobek (tidak layak pakai). Karpet koridor depan kamar kurang bersih, variasi sarapan sedikit, kebersihan meja di restoran area (outdoor) tidak bersih; masih banyak noda coffee or tea di mejanya. Security juga kurang responsif pada saat suami saya mencari area parkir untuk mobil",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,Lusia M,126 Ulasan,2 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50133, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_0BED8B86107DA76EFC2C9BF66909C36F-SRC_214763165,"Hotel murah, tidak murahan",lvl_04,"Saya cukup sering ke Ibis, salah satu yang selalu saya ingat mengenai Ibis adalah restorannya yang makanannya selalu bervariasi dan enak sekali. Hotel Ibis di Semarang ini terletak di jantung kota Semarang, jadi kemana mana bisa jalan kaki dan di sekitar hotel banyak sekali tempat wisata makanan. Untuk kamarnya cukup bagus dan bersih. Pelayanan staff juga cukup baik. Sukses buat hotel Ibis.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Benny_Pras,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_3C7A17BF818CD3045179DC47DFA74E03-SRC_215260865,sangat strategis,lvl_05,"hotel yg berada persis di pusat jalan kota semarang ini membuat kemana-mana sangat dekat, mulai dari bandara,stasiun kereta api,pusat oleh-oleh,dll. kamar hotel ini sangat nyaman walaupun dengan harga yang murah",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Ian N,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Goslar, Jerman",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_6CDCD2B4AC677D40A9A3485E35BF8D69-SRC_218960402,"lokasi strategis, banyak penjual makanan",lvl_05,"saya suka tinggal di ibis semarang. pertama dari lokasinya yang sangat dekat dengan pusat kota. mau kemana-mana dekat. mall, pusat oleh-oleh, kantor pemerintahan, tempat makan dari kaki lima sampai restoran bertebaran. kendaraan jelas mudah, tinggal mau pilih apa di depan hotel sudah banyak taksi mangkal, ojek atau mungkin angkot. hotel sangat nyaman. kasur dan bantal pas seperti yang saya inginkan. sarapan bagus, walau tidak sebagus ibis solo. staff cukup ramah. komplain yang saya rasakan ketika tinggal di hotel ini adalah letak wastafel dan kloset duduk yang sangat tidak ergonomis. sempit sehingga kesusahan untuk benar-benar berdiri di depan wastafel. tapi walaupun begitu hotel ini direkomendasikan.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Elly K,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50251, ","Semarang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d7902530-Reviews-Favehotel_Diponegoro_Semarang-Semarang_Central_Java_Java.html,UID_49C257A3ED89BC2F62738BD1323F8CE6-SRC_420554764,Standar,lvl_06,"Hotel ini cukup dekat dengan pusat Kota Semarang. Berlokasi dekat dengan beberapa rumah makan yang dapat ditempuh dengan berjalan kaki. Hanya saja, parkir untuk hotel ini sangat jauh dari memuaskan, kami sulit mendapat parkir dikarenakan lahan parkir digabung dengan rumah makan di sebelahnya.",Jl. Diponegoro no. 22,3.0 dari 5,3.5 dari 5 lingkaran,tiaraohotaru,126 Ulasan,3 dari 5 lingkaran, favehotel Diponegoro Semarang 
Semarang,"Semarang 50241, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d8698143-Reviews-Louis_Kienne_Hotel_Simpang_Lima-Semarang_Central_Java_Java.html,UID_FFDEA8C01492ADCA25F8666871C07487-SRC_433904658,Excelent,lvl_03,"Hotel sangat dekat dgn pusat kota ( simpang lima ) , gampang cari makan krn dekat dgn pujasera, hotel bersih,check in dan out cepat, pelayanan oke,menu breakfast enak dan lumayan beragam, kolam renang dilantai 23 (paling atas),view dr atas keren,enak dibuat nongkrong utk di lantai 23 sambil makan chicken steak yg yummy. :)
Ranjang besarrr,muat utk 2 dewasa dan 2 anak
Kalo ke Smrg mau nginep di hotel ini lg.",Jl. Jend. Ahmad Yani no. 137,3.5 dari 5,3.5 dari 5 lingkaran,eka_susanti,117 Ulasan,5 dari 5 lingkaran, Louis Kienne Hotel Simpang Lima 
Semarang,"Semarang 50241, ","Bekasi, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d8698143-Reviews-Louis_Kienne_Hotel_Simpang_Lima-Semarang_Central_Java_Java.html,UID_797F3C9AF89DC21C6F0B415718641CD9-SRC_432764619,Ok,lvl_04,"Untuk lokasi sangat trategis skali ... ke mall ciputra tinggal nyebrang belok kanan dan untuk ke tempat lain nya cukup dekat jg ,kamar masih baru jadi ok banget kwalitasnya tetapi buat sarapan menu nya kurang ok dan tidak enak.",Jl. Jend. Ahmad Yani no. 137,3.5 dari 5,3.5 dari 5 lingkaran,nalit_asik,117 Ulasan,4 dari 5 lingkaran, Louis Kienne Hotel Simpang Lima 
Semarang,"Semarang 50241, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d8698143-Reviews-Louis_Kienne_Hotel_Simpang_Lima-Semarang_Central_Java_Java.html,UID_41DE49F8E3994BD81A7E1552FD900F3C-SRC_433442145,Memuaskan,lvl_02,"Hotel dekat dengan simpang lima,dekat tempat makan, kamar bersih , ukuran ranjang besar (muat 2 dewasa 2 anak), kolam renang dilantai atas sehingga bisa melihat pemandangan kota yg bagus,makanan enak.",Jl. Jend. Ahmad Yani no. 137,3.5 dari 5,3.5 dari 5 lingkaran,Alexa T,117 Ulasan,5 dari 5 lingkaran, Louis Kienne Hotel Simpang Lima 
Semarang,"Semarang 50133, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_BE4A009F67DFB5D4CFCE17888BD9F9A1-SRC_208465162,sikat gigi by request,lvl_01,"lokasi enak banget karena deket banget sama simpang lima, namun sayangnya sikat gigi harus request dulu sehingga untuk anda yang membutuhkan sikat gigi harap segera hubungi receptionist / room service",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Mardanita W,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_78DDE0DD388CE25D5B2351EEC53A4E15-SRC_204235690,Hotel dengan lokasi terbaik namun kualitas rata-rata,lvl_06,"Saya menginap hanya semalam untuk transit, dan saya bersyukur karena hanya semalam saja. Saya tidak mendapat kamar non smoking karena dinyatakan habis. Saat tiba di lantai dan menuju kamar, bau rokok cukup menyengat, untunglah di dalam kamar tidak seberapa. Kesan buruk saya dapatkan saat breakfast, melihat banyak tamu yg sedang merokok, saya bertanya kepada petugas hotel. Jawabannya, memang tempat itu bebas untuk merokok karena telah dilengkapi penghisap. Sangat disayangkan, hotel ternama seperti Ibis tidak menyediakan ruang terpisah untuk merokok dan tidak. Padahal ruangan itu adalah public area dengan pendingin udara dan tertutup. Sangat tidak nyaman.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,liemsiulan,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Kalimantan Selatan, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_8F987883B278B95691957DF5A70AD27B-SRC_204236439,Pengalaman di Hotel Ibis,lvl_04,"Dari luar tampilan hotel biasa aja, tetapi di dalam hotelnya cukup terasa kesan mewahnya, cukup bagus untuk hotel dengan kelas bintang 5. Yang menarik adalah lokasinya yang strategis di pusat kota semarang, dan disekitar hotel banyak tempat menjual makanan, baik itu yang tradisional maupun sekelas cafe yang asyik untuk dijadikan tempat nongkrong. Kemudian, kalau mau ke simpang lima, cukup dilakukan dengan berjalan kaki.
Makanan di hotel cukup bagus dan bervariasi serta pelayanannya yang ok.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Anggiawan,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Makassar, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_8A7AAE91B9D95DF644E8843F4E9FEAF1-SRC_205017946,hotel dengan lokasi yang strategis,lvl_04,"pernah saya menginap semalam disini, kamar bersih hanya saja agak sempit.
parkirannya agak susah.
tapi paling tidak dekat dengan simpang lima , strategis, sehingga dekat kalau mau cari makanan.
pelayanannya juga cukup ramah.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,AndraDiaz,485 Ulasan,3 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_5A545F7E6B7D3BD9BDC84041DFD4345D-SRC_204400245,hotel bisnis,lvl_02,"hotel ini berada di tengah pusat kota dekat dengan simapang lima, akses kendaraan umumnya juga mudah, serta banyak makanan jajanan di sekitar hotel, pelayanan sangat ramah serta menu breakfast bagus dan cepat",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,busyrol,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_523BCCAB45FBB06500D835EEC26E72D0-SRC_206572611,Budget hotel bagi yang datang berkeluarga.,lvl_04,"Rencanya nya kami mau menginap di hotel berbintang 5 di kawasan simpang lima. Namun ibis menawarkan kenyamanan bintang 5 yang cukup oke, meskipun kelas hotel bintang 3. Bersih. Dan hotel masi baru. Tidak ada kolam renang, tapi dekat dengan restoran restoran. Reseptionistnya juga ramah ramah..",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,merrymagdalena,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Jakarta, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_C58E75D10B6C84B455537467D684BACE-SRC_206678655,Lokasi Strategis,lvl_06,"seperti halnya standar ibis, desain kamar minimalis dengan interior /furnitur warna coklat dan kamar agak kecil, tapi lokasi sangat strategis, hotel termasuk hotel baru
lif nya menarik dengan desain kaca
gedung modern mimalis hanya saja masih belum melihat adanya kolam renang
pelayanannya bagus dengan standar accor, overal bersih
5 menit jalan kaki dari simpang lima, posisinya disamping ciputra plaza, banyak sekali makanan tradisional di sekitarnya sepertia angkringan simpang lima recomended untuk pecinta kuliner dan bisnis",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,Alfalegro,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_F72944C6B60ED66A4BBD5B3581FEE57C-SRC_206929093,wisata kuliner,lvl_01,Tinggal diibis selama disemarang sangat membantu wisata kuliner kami sekeluarga. Di depan hotel ada ayam goreng cabe ijo dan disekeliling hotel bertaburan penjual pejual makanan . Kita tinggal memilih sesuai selera kita. Hotelnya lumayan bersih dan pelayanannya ramah. Jika ke semarang lagi sy akan kembali ke ibis simpang lima.,Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,434meikel,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ","Serang, Indonesia",https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_79EC2943D18A70E25816E1187EBA2BF9-SRC_205858943,laundry,lvl_04,"pengalaman berharga yg saya dapatkan setelah saya menginap di ibis hotel, dengan pelayanan yang cepat, fasilitas yang sangat memadai,kenyamanan pada saat break fast dgn suguhan makanan minuman yang lezat dengan setiap inci dari ruangan yang higienis,keramahan dari tingakat pelayanan,dan suasana kekeluargaan yg begitu kental antara sesama pengunjung.",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,vin132,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
Semarang,"Semarang 50133, ",Bintaro Jakarta,https://www.tripadvisor.co.id/Hotel_Review-g297712-d1176452-Reviews-Ibis_Semarang_Simpang_Lima-Semarang_Central_Java_Java.html,UID_9C3E3CD9778CDD360FE00DF907592933-SRC_207430804,Ideal bagi yang mengutamakan lokasi kemanapun,lvl_06,"Ibis Hotel dengan jaringannya ada dimana mana. Saat ini Ibis dengan logo bantal merahnya baru ada satu di kota Semarang. Namun kemarin saya lihat ada Ibis budget warna logo biru nampak akan beroperasi.
Kemarin saya beserta suami dan anak menginap 2 malam. Lokasinya di Jalan Gajah Mada. Jadi cukup 5 menit sudah sampai di area favorit kota Semarang yaitu Simpang Lima.
Kamarnya standar, seperti Ibis di kota dan negara lain. Kasurnya empuk, kamar mandinya kecil. Bagi orang yang hanya menjadikan kamar sebagai tempat menumpang tidur, Ibis cocok menjadi pilihan. Oh ya, Ibis ini juga tidak dilengkapi dengan kolam renang. Jadi memang tepat sebagai tempat atau shelter.
Untuk makanan, Ibis Semarang kurang banyak menunya dibandingkan dengan Ibis sekelas yang ada di Bencoolen Singapore. Untuk keramahan, Ibis memang standarnya bagus. Ramah",Jalan Gajah Mada 172,3.0 dari 5,3.5 dari 5 lingkaran,anissoesilojoewono,485 Ulasan,4 dari 5 lingkaran, Ibis Semarang Simpang Lima 
